time,cell,pdu,measured_power_util,production_power_util
324600000000,a,pdu6,0.7010,0.6000
333000000000,a,pdu6,0.7010,0.6000
270000000000,a,pdu6,0.6950,0.6000
269700000000,a,pdu6,0.6950,0.6000
282900000000,a,pdu6,0.6890,0.6000
353700000000,a,pdu6,0.6770,0.6000
411600000000,a,pdu6,0.7120,0.6000
333300000000,a,pdu6,0.7120,0.6000
273300000000,a,pdu6,0.7060,0.6000
324900000000,a,pdu6,0.7000,0.6000
317400000000,a,pdu6,0.7000,0.6000
379500000000,a,pdu6,0.7000,0.6000
305400000000,a,pdu6,0.6940,0.6000
265800000000,a,pdu6,0.6880,0.6000
328800000000,a,pdu6,0.6580,0.6000
406200000000,a,pdu6,0.7170,0.6000
404400000000,a,pdu6,0.7110,0.6000
409800000000,a,pdu6,0.7110,0.6000
321300000000,a,pdu6,0.7110,0.6000
322200000000,a,pdu6,0.6990,0.6000
340800000000,a,pdu6,0.6990,0.6000
346800000000,a,pdu6,0.6930,0.6000
266100000000,a,pdu6,0.6870,0.6000
313500000000,a,pdu6,0.6870,0.6000
401700000000,a,pdu6,0.7220,0.6000
347700000000,a,pdu6,0.7160,0.6000
324000000000,a,pdu6,0.7100,0.6000
405300000000,a,pdu6,0.7100,0.6000
363900000000,a,pdu6,0.7100,0.6000
404700000000,a,pdu6,0.7100,0.6000
318900000000,a,pdu6,0.7040,0.6000
275100000000,a,pdu6,0.7040,0.6000
410400000000,a,pdu6,0.7040,0.6000
409200000000,a,pdu6,0.7040,0.6000
364800000000,a,pdu6,0.7040,0.6000
429000000000,a,pdu6,0.6980,0.6000
261600000000,a,pdu6,0.6980,0.6000
322800000000,a,pdu6,0.6980,0.6000
267900000000,a,pdu6,0.6920,0.6000
318600000000,a,pdu6,0.6920,0.6000
268200000000,a,pdu6,0.6920,0.6000
350100000000,a,pdu6,0.6860,0.6000
350400000000,a,pdu6,0.6860,0.6000
333600000000,a,pdu6,0.7210,0.6000
319200000000,a,pdu6,0.7090,0.6000
319500000000,a,pdu6,0.7090,0.6000
323100000000,a,pdu6,0.7030,0.6000
264000000000,a,pdu6,0.6970,0.6000
305100000000,a,pdu6,0.6970,0.6000
312300000000,a,pdu6,0.6850,0.6000
353400000000,a,pdu6,0.6790,0.6000
353100000000,a,pdu6,0.6790,0.6000
172800000000,a,pdu6,0.6720,0.5940
167700000000,a,pdu6,0.7070,0.5940
171600000000,a,pdu6,0.7010,0.5940
172500000000,a,pdu6,0.6830,0.5940
359700000000,a,pdu6,0.6830,0.5940
417300000000,a,pdu6,0.6470,0.5940
171900000000,a,pdu6,0.7000,0.5940
423000000000,a,pdu6,0.6820,0.5940
326700000000,a,pdu6,0.6340,0.5940
429300000000,a,pdu6,0.6930,0.5940
436800000000,a,pdu6,0.6980,0.5940
519300000000,a,pdu6,0.7150,0.5940
325500000000,a,pdu6,0.6610,0.5940
328200000000,a,pdu6,0.6430,0.5940
326400000000,a,pdu6,0.6430,0.5940
78600000000,a,pdu6,0.6250,0.5880
78300000000,a,pdu6,0.6190,0.5880
80400000000,a,pdu6,0.6650,0.5880
77700000000,a,pdu6,0.6220,0.5880
75000000000,a,pdu6,0.6390,0.5880
76800000000,a,pdu6,0.6210,0.5880
77400000000,a,pdu6,0.6210,0.5880
78000000000,a,pdu6,0.6150,0.5880
76500000000,a,pdu6,0.6260,0.5880
119400000000,a,pdu6,0.7130,0.6290
120300000000,a,pdu6,0.7180,0.6290
121500000000,a,pdu6,0.7170,0.6290
119100000000,a,pdu6,0.7150,0.6290
127800000000,a,pdu6,0.7190,0.6230
115800000000,a,pdu6,0.7120,0.6230
126900000000,a,pdu6,0.7290,0.6230
114600000000,a,pdu6,0.7290,0.6230
64500000000,a,pdu6,0.6930,0.6230
65700000000,a,pdu6,0.7220,0.6230
114300000000,a,pdu6,0.7220,0.6230
122100000000,a,pdu6,0.7160,0.6230
116400000000,a,pdu6,0.7100,0.6230
117000000000,a,pdu6,0.7100,0.6230
112200000000,a,pdu6,0.7270,0.6230
126000000000,a,pdu6,0.7090,0.6230
64800000000,a,pdu6,0.6970,0.6230
64200000000,a,pdu6,0.6910,0.6230
111000000000,a,pdu6,0.7200,0.6170
63300000000,a,pdu6,0.6840,0.6170
129000000000,a,pdu6,0.7130,0.6170
202200000000,a,pdu6,0.7300,0.6170
109800000000,a,pdu6,0.7180,0.6170
127500000000,a,pdu6,0.7180,0.6170
62700000000,a,pdu6,0.6880,0.6170
202500000000,a,pdu6,0.7290,0.6170
110700000000,a,pdu6,0.7170,0.6170
113700000000,a,pdu6,0.7040,0.6170
61200000000,a,pdu6,0.6860,0.6170
125100000000,a,pdu6,0.7090,0.6170
58800000000,a,pdu6,0.6910,0.6170
457500000000,a,pdu6,0.7320,0.6110
470400000000,a,pdu6,0.7320,0.6110
479400000000,a,pdu6,0.7260,0.6110
113400000000,a,pdu6,0.7020,0.6110
462000000000,a,pdu6,0.7310,0.6110
480300000000,a,pdu6,0.7310,0.6110
484800000000,a,pdu6,0.7310,0.6110
479100000000,a,pdu6,0.7250,0.6110
469500000000,a,pdu6,0.7190,0.6110
109200000000,a,pdu6,0.7130,0.6110
113100000000,a,pdu6,0.7070,0.6110
132600000000,a,pdu6,0.7010,0.6110
458400000000,a,pdu6,0.7300,0.6110
480600000000,a,pdu6,0.7300,0.6110
468000000000,a,pdu6,0.7240,0.6110
104700000000,a,pdu6,0.7120,0.6110
133500000000,a,pdu6,0.7000,0.6110
479700000000,a,pdu6,0.7290,0.6110
475200000000,a,pdu6,0.7290,0.6110
467100000000,a,pdu6,0.7230,0.6110
478200000000,a,pdu6,0.7230,0.6110
383700000000,a,pdu6,0.7230,0.6110
476700000000,a,pdu6,0.7340,0.6110
473400000000,a,pdu6,0.7220,0.6110
461100000000,a,pdu6,0.7160,0.6110
459300000000,a,pdu6,0.7160,0.6110
105900000000,a,pdu6,0.7160,0.6110
459600000000,a,pdu6,0.7100,0.6110
131100000000,a,pdu6,0.7100,0.6110
480000000000,a,pdu6,0.7330,0.6110
474300000000,a,pdu6,0.7270,0.6110
495600000000,a,pdu6,0.7270,0.6110
153300000000,a,pdu6,0.7270,0.6110
467700000000,a,pdu6,0.7210,0.6110
454200000000,a,pdu6,0.7210,0.6110
103200000000,a,pdu6,0.7090,0.6110
129600000000,a,pdu6,0.7090,0.6110
237300000000,a,pdu6,0.7320,0.6050
385200000000,a,pdu6,0.7320,0.6050
232200000000,a,pdu6,0.7320,0.6050
222000000000,a,pdu6,0.7320,0.6050
496800000000,a,pdu6,0.7320,0.6050
390900000000,a,pdu6,0.7260,0.6050
389700000000,a,pdu6,0.7260,0.6050
456300000000,a,pdu6,0.7260,0.6050
286500000000,a,pdu6,0.7260,0.6050
286200000000,a,pdu6,0.7260,0.6050
388500000000,a,pdu6,0.7200,0.6050
489900000000,a,pdu6,0.7200,0.6050
510000000000,a,pdu6,0.7140,0.6050
186300000000,a,pdu6,0.7140,0.6050
373800000000,a,pdu6,0.7140,0.6050
281700000000,a,pdu6,0.7140,0.6050
139500000000,a,pdu6,0.7080,0.6050
376800000000,a,pdu6,0.7080,0.6050
488400000000,a,pdu6,0.7020,0.6050
43200000000,a,pdu6,0.6720,0.6050
44700000000,a,pdu6,0.6660,0.6050
45300000000,a,pdu6,0.6660,0.6050
31500000000,a,pdu6,0.6480,0.6050
27300000000,a,pdu6,0.6360,0.6050
219900000000,a,pdu6,0.7370,0.6050
239700000000,a,pdu6,0.7370,0.6050
236100000000,a,pdu6,0.7310,0.6050
384900000000,a,pdu6,0.7310,0.6050
287100000000,a,pdu6,0.7250,0.6050
367200000000,a,pdu6,0.7250,0.6050
186900000000,a,pdu6,0.7190,0.6050
187200000000,a,pdu6,0.7190,0.6050
487500000000,a,pdu6,0.7190,0.6050
448500000000,a,pdu6,0.7190,0.6050
218700000000,a,pdu6,0.7190,0.6050
180300000000,a,pdu6,0.7130,0.6050
374100000000,a,pdu6,0.7130,0.6050
372900000000,a,pdu6,0.7130,0.6050
450300000000,a,pdu6,0.7130,0.6050
138300000000,a,pdu6,0.7070,0.6050
281400000000,a,pdu6,0.7070,0.6050
138600000000,a,pdu6,0.7070,0.6050
449700000000,a,pdu6,0.7070,0.6050
377100000000,a,pdu6,0.7070,0.6050
279600000000,a,pdu6,0.7070,0.6050
381300000000,a,pdu6,0.7010,0.6050
55200000000,a,pdu6,0.6770,0.6050
45600000000,a,pdu6,0.6710,0.6050
46800000000,a,pdu6,0.6650,0.6050
49200000000,a,pdu6,0.6650,0.6050
46500000000,a,pdu6,0.6650,0.6050
17700000000,a,pdu6,0.6470,0.6050
33900000000,a,pdu6,0.6470,0.6050
17100000000,a,pdu6,0.6410,0.6050
240600000000,a,pdu6,0.7360,0.6050
285600000000,a,pdu6,0.7360,0.6050
224400000000,a,pdu6,0.7300,0.6050
385500000000,a,pdu6,0.7300,0.6050
296100000000,a,pdu6,0.7300,0.6050
231600000000,a,pdu6,0.7300,0.6050
236400000000,a,pdu6,0.7300,0.6050
235200000000,a,pdu6,0.7300,0.6050
480900000000,a,pdu6,0.7300,0.6050
301500000000,a,pdu6,0.7240,0.6050
151500000000,a,pdu6,0.7240,0.6050
486900000000,a,pdu6,0.7180,0.6050
194400000000,a,pdu6,0.7180,0.6050
189900000000,a,pdu6,0.7120,0.6050
189600000000,a,pdu6,0.7120,0.6050
190800000000,a,pdu6,0.7060,0.6050
372600000000,a,pdu6,0.7060,0.6050
380700000000,a,pdu6,0.7000,0.6050
210600000000,a,pdu6,0.6880,0.6050
52200000000,a,pdu6,0.6760,0.6050
1200000000,a,pdu6,0.6640,0.6050
48000000000,a,pdu6,0.6580,0.6050
41100000000,a,pdu6,0.6520,0.6050
31200000000,a,pdu6,0.6460,0.6050
476400000000,a,pdu6,0.7350,0.6050
390300000000,a,pdu6,0.7290,0.6050
295800000000,a,pdu6,0.7290,0.6050
225000000000,a,pdu6,0.7290,0.6050
370800000000,a,pdu6,0.7230,0.6050
290100000000,a,pdu6,0.7230,0.6050
290400000000,a,pdu6,0.7230,0.6050
192000000000,a,pdu6,0.7170,0.6050
490800000000,a,pdu6,0.7170,0.6050
192300000000,a,pdu6,0.7170,0.6050
451200000000,a,pdu6,0.7170,0.6050
179700000000,a,pdu6,0.7170,0.6050
186600000000,a,pdu6,0.7170,0.6050
215400000000,a,pdu6,0.7050,0.6050
377400000000,a,pdu6,0.7050,0.6050
379800000000,a,pdu6,0.6990,0.6050
218100000000,a,pdu6,0.6990,0.6050
378600000000,a,pdu6,0.6990,0.6050
135900000000,a,pdu6,0.6930,0.6050
51900000000,a,pdu6,0.6750,0.6050
45000000000,a,pdu6,0.6630,0.6050
3000000000,a,pdu6,0.6630,0.6050
48900000000,a,pdu6,0.6630,0.6050
47700000000,a,pdu6,0.6570,0.6050
18900000000,a,pdu6,0.6510,0.6050
38700000000,a,pdu6,0.6510,0.6050
37200000000,a,pdu6,0.6450,0.6050
36000000000,a,pdu6,0.6390,0.6050
482100000000,a,pdu6,0.7340,0.6050
232800000000,a,pdu6,0.7340,0.6050
395400000000,a,pdu6,0.7340,0.6050
223800000000,a,pdu6,0.7340,0.6050
234600000000,a,pdu6,0.7280,0.6050
229800000000,a,pdu6,0.7280,0.6050
224700000000,a,pdu6,0.7280,0.6050
234900000000,a,pdu6,0.7280,0.6050
233700000000,a,pdu6,0.7280,0.6050
493200000000,a,pdu6,0.7280,0.6050
228900000000,a,pdu6,0.7280,0.6050
155400000000,a,pdu6,0.7280,0.6050
152400000000,a,pdu6,0.7220,0.6050
498000000000,a,pdu6,0.7220,0.6050
227100000000,a,pdu6,0.7220,0.6050
462300000000,a,pdu6,0.7220,0.6050
494400000000,a,pdu6,0.7220,0.6050
183900000000,a,pdu6,0.7220,0.6050
286800000000,a,pdu6,0.7220,0.6050
462600000000,a,pdu6,0.7160,0.6050
180000000000,a,pdu6,0.7160,0.6050
177300000000,a,pdu6,0.7160,0.6050
184800000000,a,pdu6,0.7160,0.6050
188100000000,a,pdu6,0.7160,0.6050
303300000000,a,pdu6,0.7160,0.6050
178500000000,a,pdu6,0.7100,0.6050
486600000000,a,pdu6,0.7100,0.6050
370200000000,a,pdu6,0.7100,0.6050
176100000000,a,pdu6,0.7100,0.6050
191100000000,a,pdu6,0.7100,0.6050
453300000000,a,pdu6,0.7100,0.6050
487800000000,a,pdu6,0.7040,0.6050
142200000000,a,pdu6,0.7040,0.6050
144300000000,a,pdu6,0.7040,0.6050
216900000000,a,pdu6,0.7040,0.6050
134400000000,a,pdu6,0.6980,0.6050
209700000000,a,pdu6,0.6860,0.6050
210300000000,a,pdu6,0.6860,0.6050
43800000000,a,pdu6,0.6800,0.6050
42300000000,a,pdu6,0.6620,0.6050
35400000000,a,pdu6,0.6500,0.6050
235800000000,a,pdu6,0.7330,0.6050
285000000000,a,pdu6,0.7330,0.6050
232500000000,a,pdu6,0.7330,0.6050
221400000000,a,pdu6,0.7330,0.6050
497400000000,a,pdu6,0.7270,0.6050
484500000000,a,pdu6,0.7270,0.6050
154800000000,a,pdu6,0.7270,0.6050
149100000000,a,pdu6,0.7210,0.6050
151800000000,a,pdu6,0.7210,0.6050
289500000000,a,pdu6,0.7210,0.6050
231000000000,a,pdu6,0.7210,0.6050
370500000000,a,pdu6,0.7210,0.6050
152100000000,a,pdu6,0.7210,0.6050
184500000000,a,pdu6,0.7150,0.6050
450600000000,a,pdu6,0.7150,0.6050
374400000000,a,pdu6,0.7150,0.6050
294900000000,a,pdu6,0.7150,0.6050
179100000000,a,pdu6,0.7150,0.6050
448800000000,a,pdu6,0.7150,0.6050
190500000000,a,pdu6,0.7090,0.6050
452100000000,a,pdu6,0.7090,0.6050
378000000000,a,pdu6,0.7030,0.6050
130200000000,a,pdu6,0.7030,0.6050
381000000000,a,pdu6,0.7030,0.6050
135300000000,a,pdu6,0.6970,0.6050
209400000000,a,pdu6,0.6850,0.6050
52500000000,a,pdu6,0.6730,0.6050
46200000000,a,pdu6,0.6670,0.6050
42600000000,a,pdu6,0.6670,0.6050
41400000000,a,pdu6,0.6550,0.6050
40500000000,a,pdu6,0.6490,0.6050
37500000000,a,pdu6,0.6490,0.6050
25800000000,a,pdu6,0.6430,0.6050
26700000000,a,pdu6,0.6310,0.6050
13200000000,a,pdu6,0.6250,0.5990
162300000000,a,pdu6,0.7200,0.5990
509700000000,a,pdu6,0.7080,0.5990
247800000000,a,pdu6,0.7080,0.5990
437700000000,a,pdu6,0.6960,0.5990
445200000000,a,pdu6,0.6900,0.5990
87000000000,a,pdu6,0.6660,0.5990
501900000000,a,pdu6,0.6600,0.5990
20400000000,a,pdu6,0.6360,0.5990
6000000000,a,pdu6,0.6180,0.5990
167400000000,a,pdu6,0.7130,0.5990
167100000000,a,pdu6,0.7070,0.5990
96600000000,a,pdu6,0.6950,0.5990
444600000000,a,pdu6,0.6890,0.5990
439200000000,a,pdu6,0.6890,0.5990
250500000000,a,pdu6,0.6530,0.5990
10500000000,a,pdu6,0.6230,0.5990
246000000000,a,pdu6,0.7120,0.5990
183000000000,a,pdu6,0.7120,0.5990
68400000000,a,pdu6,0.7060,0.5990
142800000000,a,pdu6,0.7000,0.5990
436500000000,a,pdu6,0.6940,0.5990
101100000000,a,pdu6,0.6940,0.5990
96900000000,a,pdu6,0.6940,0.5990
444000000000,a,pdu6,0.6820,0.5990
443100000000,a,pdu6,0.6760,0.5990
88500000000,a,pdu6,0.6700,0.5990
253800000000,a,pdu6,0.6640,0.5990
14700000000,a,pdu6,0.6340,0.5990
245100000000,a,pdu6,0.7170,0.5990
447300000000,a,pdu6,0.7170,0.5990
145200000000,a,pdu6,0.6990,0.5990
441600000000,a,pdu6,0.6750,0.5990
250200000000,a,pdu6,0.6570,0.5990
9600000000,a,pdu6,0.6330,0.5990
9300000000,a,pdu6,0.6270,0.5990
10200000000,a,pdu6,0.6270,0.5990
161400000000,a,pdu6,0.7160,0.5990
257400000000,a,pdu6,0.7160,0.5990
247500000000,a,pdu6,0.7100,0.5990
97200000000,a,pdu6,0.6980,0.5990
175200000000,a,pdu6,0.6920,0.5990
435900000000,a,pdu6,0.6860,0.5990
442800000000,a,pdu6,0.6800,0.5990
3900000000,a,pdu6,0.6200,0.5990
162000000000,a,pdu6,0.7210,0.5990
517500000000,a,pdu6,0.7150,0.5990
258300000000,a,pdu6,0.7090,0.5990
245700000000,a,pdu6,0.7090,0.5990
181800000000,a,pdu6,0.7090,0.5990
247200000000,a,pdu6,0.7090,0.5990
182700000000,a,pdu6,0.7090,0.5990
516600000000,a,pdu6,0.7030,0.5990
513300000000,a,pdu6,0.6910,0.5990
93000000000,a,pdu6,0.6850,0.5990
440400000000,a,pdu6,0.6790,0.5990
440700000000,a,pdu6,0.6790,0.5990
73500000000,a,pdu6,0.6890,0.5930
172200000000,a,pdu6,0.6940,0.5930
173700000000,a,pdu6,0.6760,0.5930
80700000000,a,pdu6,0.6640,0.5930
251100000000,a,pdu6,0.6460,0.5930
169500000000,a,pdu6,0.6990,0.5930
74400000000,a,pdu6,0.6810,0.5930
79500000000,a,pdu6,0.6630,0.5930
85800000000,a,pdu6,0.6630,0.5930
72300000000,a,pdu6,0.6980,0.5930
433200000000,a,pdu6,0.6800,0.5930
70800000000,a,pdu6,0.6970,0.5930
73200000000,a,pdu6,0.6910,0.5930
77100000000,a,pdu6,0.6170,0.5870
120600000000,a,pdu6,0.7210,0.6340
120900000000,a,pdu6,0.7210,0.6340
203100000000,a,pdu6,0.7260,0.6160
199800000000,a,pdu6,0.7260,0.6160
199500000000,a,pdu6,0.7260,0.6160
198300000000,a,pdu6,0.7370,0.6160
205800000000,a,pdu6,0.7190,0.6160
204000000000,a,pdu6,0.7240,0.6160
198600000000,a,pdu6,0.7350,0.6160
470700000000,a,pdu6,0.7350,0.6160
470100000000,a,pdu6,0.7280,0.6160
204600000000,a,pdu6,0.7280,0.6160
203400000000,a,pdu6,0.7220,0.6160
203700000000,a,pdu6,0.7220,0.6160
207000000000,a,pdu6,0.7100,0.6160
204300000000,a,pdu6,0.7270,0.6160
371100000000,a,pdu6,0.7260,0.6100
384000000000,a,pdu6,0.7300,0.6100
380400000000,a,pdu6,0.7000,0.6100
287700000000,a,pdu6,0.7290,0.6100
379200000000,a,pdu6,0.7050,0.6100
288300000000,a,pdu6,0.7330,0.6100
378900000000,a,pdu6,0.7030,0.6100
536100000000,a,pdu6,0.7380,0.6040
296700000000,a,pdu6,0.7320,0.6040
534900000000,a,pdu6,0.7320,0.6040
392100000000,a,pdu6,0.7260,0.6040
455100000000,a,pdu6,0.7260,0.6040
230100000000,a,pdu6,0.7260,0.6040
390600000000,a,pdu6,0.7260,0.6040
455700000000,a,pdu6,0.7200,0.6040
507000000000,a,pdu6,0.7200,0.6040
533700000000,a,pdu6,0.7200,0.6040
272700000000,a,pdu6,0.7200,0.6040
367500000000,a,pdu6,0.7200,0.6040
388800000000,a,pdu6,0.7200,0.6040
261000000000,a,pdu6,0.7140,0.6040
303600000000,a,pdu6,0.7140,0.6040
272100000000,a,pdu6,0.7080,0.6040
217500000000,a,pdu6,0.7080,0.6040
102000000000,a,pdu6,0.7080,0.6040
102600000000,a,pdu6,0.7080,0.6040
102300000000,a,pdu6,0.7080,0.6040
377700000000,a,pdu6,0.7020,0.6040
307200000000,a,pdu6,0.7020,0.6040
308400000000,a,pdu6,0.7020,0.6040
460800000000,a,pdu6,0.7020,0.6040
307800000000,a,pdu6,0.7020,0.6040
309300000000,a,pdu6,0.6960,0.6040
515100000000,a,pdu6,0.6960,0.6040
505500000000,a,pdu6,0.6840,0.6040
503400000000,a,pdu6,0.6780,0.6040
51600000000,a,pdu6,0.6720,0.6040
17400000000,a,pdu6,0.6420,0.6040
535500000000,a,pdu6,0.7370,0.6040
284700000000,a,pdu6,0.7310,0.6040
394500000000,a,pdu6,0.7310,0.6040
240900000000,a,pdu6,0.7310,0.6040
299100000000,a,pdu6,0.7310,0.6040
366900000000,a,pdu6,0.7250,0.6040
242100000000,a,pdu6,0.7250,0.6040
489600000000,a,pdu6,0.7250,0.6040
243000000000,a,pdu6,0.7190,0.6040
303000000000,a,pdu6,0.7190,0.6040
387300000000,a,pdu6,0.7190,0.6040
301200000000,a,pdu6,0.7190,0.6040
290700000000,a,pdu6,0.7190,0.6040
462900000000,a,pdu6,0.7130,0.6040
185400000000,a,pdu6,0.7130,0.6040
303900000000,a,pdu6,0.7130,0.6040
374700000000,a,pdu6,0.7130,0.6040
283500000000,a,pdu6,0.7130,0.6040
185100000000,a,pdu6,0.7130,0.6040
255900000000,a,pdu6,0.7070,0.6040
304800000000,a,pdu6,0.7070,0.6040
144900000000,a,pdu6,0.7070,0.6040
218400000000,a,pdu6,0.7010,0.6040
147900000000,a,pdu6,0.7010,0.6040
273600000000,a,pdu6,0.7010,0.6040
306900000000,a,pdu6,0.7010,0.6040
278100000000,a,pdu6,0.7010,0.6040
314100000000,a,pdu6,0.7010,0.6040
280200000000,a,pdu6,0.7010,0.6040
147600000000,a,pdu6,0.7010,0.6040
21300000000,a,pdu6,0.6470,0.6040
34500000000,a,pdu6,0.6470,0.6040
221100000000,a,pdu6,0.7360,0.6040
239400000000,a,pdu6,0.7360,0.6040
238500000000,a,pdu6,0.7360,0.6040
395100000000,a,pdu6,0.7300,0.6040
295500000000,a,pdu6,0.7300,0.6040
299400000000,a,pdu6,0.7300,0.6040
497100000000,a,pdu6,0.7300,0.6040
301800000000,a,pdu6,0.7240,0.6040
227400000000,a,pdu6,0.7240,0.6040
366600000000,a,pdu6,0.7240,0.6040
534300000000,a,pdu6,0.7240,0.6040
389400000000,a,pdu6,0.7240,0.6040
226800000000,a,pdu6,0.7240,0.6040
297600000000,a,pdu6,0.7240,0.6040
385800000000,a,pdu6,0.7240,0.6040
371700000000,a,pdu6,0.7180,0.6040
531000000000,a,pdu6,0.7180,0.6040
532500000000,a,pdu6,0.7180,0.6040
157500000000,a,pdu6,0.7180,0.6040
386700000000,a,pdu6,0.7180,0.6040
387000000000,a,pdu6,0.7180,0.6040
291300000000,a,pdu6,0.7180,0.6040
300900000000,a,pdu6,0.7180,0.6040
302700000000,a,pdu6,0.7180,0.6040
189300000000,a,pdu6,0.7120,0.6040
453000000000,a,pdu6,0.7120,0.6040
452700000000,a,pdu6,0.7120,0.6040
217200000000,a,pdu6,0.7060,0.6040
375000000000,a,pdu6,0.7060,0.6040
277800000000,a,pdu6,0.7000,0.6040
270600000000,a,pdu6,0.7000,0.6040
369900000000,a,pdu6,0.7000,0.6040
144000000000,a,pdu6,0.7000,0.6040
309600000000,a,pdu6,0.6940,0.6040
210000000000,a,pdu6,0.6880,0.6040
504600000000,a,pdu6,0.6760,0.6040
502500000000,a,pdu6,0.6640,0.6040
40800000000,a,pdu6,0.6520,0.6040
19200000000,a,pdu6,0.6460,0.6040
25200000000,a,pdu6,0.6400,0.6040
36900000000,a,pdu6,0.6400,0.6040
19800000000,a,pdu6,0.6400,0.6040
26400000000,a,pdu6,0.6340,0.6040
237600000000,a,pdu6,0.7350,0.6040
298800000000,a,pdu6,0.7290,0.6040
393300000000,a,pdu6,0.7290,0.6040
299700000000,a,pdu6,0.7290,0.6040
392700000000,a,pdu6,0.7290,0.6040
297300000000,a,pdu6,0.7290,0.6040
230700000000,a,pdu6,0.7230,0.6040
454800000000,a,pdu6,0.7230,0.6040
300600000000,a,pdu6,0.7170,0.6040
206100000000,a,pdu6,0.7170,0.6040
160200000000,a,pdu6,0.7170,0.6040
193500000000,a,pdu6,0.7170,0.6040
386400000000,a,pdu6,0.7170,0.6040
244800000000,a,pdu6,0.7170,0.6040
291000000000,a,pdu6,0.7170,0.6040
244500000000,a,pdu6,0.7170,0.6040
184200000000,a,pdu6,0.7170,0.6040
491400000000,a,pdu6,0.7110,0.6040
142500000000,a,pdu6,0.7050,0.6040
140400000000,a,pdu6,0.7050,0.6040
276300000000,a,pdu6,0.7050,0.6040
217800000000,a,pdu6,0.7050,0.6040
276900000000,a,pdu6,0.7050,0.6040
139800000000,a,pdu6,0.7050,0.6040
513900000000,a,pdu6,0.6990,0.6040
37800000000,a,pdu6,0.6510,0.6040
18600000000,a,pdu6,0.6510,0.6040
34800000000,a,pdu6,0.6510,0.6040
22200000000,a,pdu6,0.6390,0.6040
24900000000,a,pdu6,0.6390,0.6040
27900000000,a,pdu6,0.6390,0.6040
20700000000,a,pdu6,0.6390,0.6040
239100000000,a,pdu6,0.7340,0.6040
238200000000,a,pdu6,0.7340,0.6040
456600000000,a,pdu6,0.7280,0.6040
534600000000,a,pdu6,0.7280,0.6040
225300000000,a,pdu6,0.7280,0.6040
236700000000,a,pdu6,0.7280,0.6040
448200000000,a,pdu6,0.7220,0.6040
391800000000,a,pdu6,0.7220,0.6040
195600000000,a,pdu6,0.7220,0.6040
493500000000,a,pdu6,0.7220,0.6040
302400000000,a,pdu6,0.7220,0.6040
302100000000,a,pdu6,0.7220,0.6040
195900000000,a,pdu6,0.7220,0.6040
498300000000,a,pdu6,0.7220,0.6040
532800000000,a,pdu6,0.7220,0.6040
185700000000,a,pdu6,0.7160,0.6040
493800000000,a,pdu6,0.7160,0.6040
293100000000,a,pdu6,0.7160,0.6040
243900000000,a,pdu6,0.7160,0.6040
188400000000,a,pdu6,0.7160,0.6040
194100000000,a,pdu6,0.7160,0.6040
388200000000,a,pdu6,0.7160,0.6040
282000000000,a,pdu6,0.7160,0.6040
193800000000,a,pdu6,0.7160,0.6040
534000000000,a,pdu6,0.7160,0.6040
245400000000,a,pdu6,0.7160,0.6040
190200000000,a,pdu6,0.7100,0.6040
489000000000,a,pdu6,0.7100,0.6040
140100000000,a,pdu6,0.7040,0.6040
276000000000,a,pdu6,0.7040,0.6040
275700000000,a,pdu6,0.7040,0.6040
449400000000,a,pdu6,0.7040,0.6040
294600000000,a,pdu6,0.7040,0.6040
139200000000,a,pdu6,0.7040,0.6040
382200000000,a,pdu6,0.6980,0.6040
44100000000,a,pdu6,0.6800,0.6040
41700000000,a,pdu6,0.6620,0.6040
48600000000,a,pdu6,0.6620,0.6040
33600000000,a,pdu6,0.6500,0.6040
32100000000,a,pdu6,0.6440,0.6040
240000000000,a,pdu6,0.7390,0.6040
461700000000,a,pdu6,0.7330,0.6040
536700000000,a,pdu6,0.7330,0.6040
285300000000,a,pdu6,0.7330,0.6040
228600000000,a,pdu6,0.7270,0.6040
233400000000,a,pdu6,0.7270,0.6040
284400000000,a,pdu6,0.7270,0.6040
230400000000,a,pdu6,0.7270,0.6040
285900000000,a,pdu6,0.7270,0.6040
392400000000,a,pdu6,0.7270,0.6040
241200000000,a,pdu6,0.7270,0.6040
300000000000,a,pdu6,0.7270,0.6040
284100000000,a,pdu6,0.7210,0.6040
533400000000,a,pdu6,0.7210,0.6040
486000000000,a,pdu6,0.7210,0.6040
156300000000,a,pdu6,0.7210,0.6040
292200000000,a,pdu6,0.7150,0.6040
291600000000,a,pdu6,0.7150,0.6040
188700000000,a,pdu6,0.7150,0.6040
180600000000,a,pdu6,0.7150,0.6040
506700000000,a,pdu6,0.7150,0.6040
274500000000,a,pdu6,0.7090,0.6040
212400000000,a,pdu6,0.7030,0.6040
141900000000,a,pdu6,0.7030,0.6040
147300000000,a,pdu6,0.7030,0.6040
274200000000,a,pdu6,0.7030,0.6040
383100000000,a,pdu6,0.7030,0.6040
140700000000,a,pdu6,0.7030,0.6040
280800000000,a,pdu6,0.6970,0.6040
280500000000,a,pdu6,0.6970,0.6040
309900000000,a,pdu6,0.6910,0.6040
310200000000,a,pdu6,0.6850,0.6040
48300000000,a,pdu6,0.6610,0.6040
47400000000,a,pdu6,0.6550,0.6040
26100000000,a,pdu6,0.6430,0.6040
20100000000,a,pdu6,0.6370,0.6040
5700000000,a,pdu6,0.6130,0.5980
523500000000,a,pdu6,0.7140,0.5980
